platform,text,user_id,total_interactions_count,statistics,username,user_description,created_at,profile_url,post_url,media_url
twitter,"Va otro videíto (al otro lo borré). La idea es que una persona joven entienda qué es y dónde queda la Franja de Gaza. Nada más.
Es de la CNN, una cadena ""neutral"". 
Tb: el único argentino que vive en Gaza: un cura. https://t.co/Qe1o99UO2A

Fuente: https://t.co/WKQfDyMNfa https://t.co/QFpwD0sYz5",1354377412038041600,1186,"{'quote_count': 7, 'retweet_count': 325, 'like_count': 854}",PJavierOR,Sacerdote. Abogado. Filosofía (Phd). Historia (Phd). Prof. Univ. en Derecho. Director de QNTLC. Apologética histórica y contrarrevolución cultural,2023-10-07 22:30:58,https://pbs.twimg.com/profile_images/1438536677149089792/D1G1n-Gx_normal.jpg,https://twitter.com/PJavierOR/status/1710784811583832558,https://pbs.twimg.com/ext_tw_video_thumb/1710784177962950656/pu/img/53-kAowi1ozUZ8XM.jpg
twitter,"El primer ministro de Israel dice que va a reducir la ciudad de Gaza a cenizas, pero los terroristas son los de Gaza.",112134350,917,"{'quote_count': 3, 'retweet_count': 323, 'like_count': 591}",pascual_serrano,Periodista(E). Mi nuevo libro: 'Prohibido dudar. Las diez semanas en que Ucrania cambió el mundo'. No converso por aquí. Dirijo la colección A Fondo @AkalEditor,2023-10-07 21:48:30,https://pbs.twimg.com/profile_images/1684865505759252481/zjdXPcWY_normal.jpg,https://twitter.com/pascual_serrano/status/1710774126191730826,
twitter,"There is no mention of occupation, no calls for de-escalation, and given the political climate in Israel its hard to see this as anything other than giving Netanyahu the green light to raze Gaza to the ground. https://t.co/eLE96YDb5Q",2721106954,2515,"{'quote_count': 18, 'retweet_count': 317, 'like_count': 2180}",michaeljswalker,"Host Novara Live Mon, Wed, Fri at 6pm @novaramedia / Podcast at https://t.co/fzt6Gg39S5",2023-10-07 22:58:09,https://pbs.twimg.com/profile_images/1630521196776247297/S4urv27X_normal.jpg,https://twitter.com/michaeljswalker/status/1710791650472034508,https://pbs.twimg.com/media/F73z8CPXcAAgy-8.jpg
twitter,"Semanas depois de receber 6 BILHÕES  dólares da administração Biden, o regime do Irã realizou um enorme desfile militar com cartazes em persa e hebraico que diziam:
 “ Israel deve ser apagado”.  

Hoje seus proxies em Gaza atuaram.
 Isto foi coordenado com Teerã. https://t.co/uGVzzcMCBz",1518964945349718016,937,"{'quote_count': 16, 'retweet_count': 317, 'like_count': 604}",KalangoFertunga,"PATRIOTA,CONSERVADOR, E PERNAMBUCANO DE SANGUE VERDE E AMARELO. ( SEGUIR TAMBÉM CONTA 2 @kalango_2 ) APOIADOR INCONDICIONAL DE JAIR MESSIAS BOLSONARO.🇧🇷🇮🇱✡️",2023-10-07 21:43:34,https://pbs.twimg.com/profile_images/1710629686206734337/pW11eFH__normal.jpg,https://twitter.com/KalangoFertunga/status/1710772882895159587,https://pbs.twimg.com/ext_tw_video_thumb/1710772813919821824/pu/img/VmR-8GFiBTDNsWIg.jpg
twitter,"Petro no puede ni solucionar los conflictos que hay en su propia familia...

¿Y ahora quiere meterse a solucionar el conflicto de Gaza entre Israel y Palestina?

¿Todo bien en casa?",285032829,1014,"{'quote_count': 3, 'retweet_count': 315, 'like_count': 696}",Fennix73,"Agnóstico, escéptico, pragmático ♦ Bachillerato por radio ♦ Master of hilos ♦ HistEriador ♦ Pitoniso ♦ Manantial de sabiduría ♦ Gano el mínimo ♦ Indumiliscente",2023-10-07 23:27:00,https://pbs.twimg.com/profile_images/1318390964/fennix_normal.png,https://twitter.com/Fennix73/status/1710798910405353607,
twitter,"#BREAKING: IDF in its latest statement says Israeli Fighter jets targeted mosques in Gaza Strip where Hamas terror military infrastructure was located.

”Swords of Iron”

IDF: The IDF struck two operational situation rooms used by the Hamas terrorist organization in the Gaza…",44425241,2112,"{'quote_count': 0, 'retweet_count': 312, 'like_count': 1800}",AdityaRajKaul,"Executive Editor TV9 Network. Conflict, National Security, Strategic Affairs. Kashmiri. Tedx Speaker. @ACYPL Fellow. From Breaking News to Documentary Filming.",2023-10-07 21:46:12,https://pbs.twimg.com/profile_images/1710325511208185856/NxnmQ8c1_normal.jpg,https://twitter.com/AdityaRajKaul/status/1710773545436094777,
twitter,"Temocuicui es nuestra Gaza
Y la Cam es nuestro Hamas
Digo yo nomás.",68714718,1165,"{'quote_count': 8, 'retweet_count': 312, 'like_count': 845}",jimenezmunne,Prefiero la libertad aunque sea pobre como las ratas. Cientista Político y  Psicólogo con doctorado en genética U de Illinois,2023-10-07 21:43:23,https://pbs.twimg.com/profile_images/1613703571555352576/Gr7yrxRO_normal.jpg,https://twitter.com/jimenezmunne/status/1710772834857804206,
twitter,Evidence to confirm my suspicion that Erdogan was behind Gaza strikes and attacked Syria to pin down @Centcom. @NSC_Spox,19080151,991,"{'quote_count': 8, 'retweet_count': 301, 'like_count': 682}",TimInHonolulu,"UMass Amherst Political Science, Int'l Rel & 中文 Minors. JD Univ. Hawaii. Liberal. Still have my Kennedy/Johnson button.
Jin Jiyan Azadî",2023-10-07 22:13:25,https://pbs.twimg.com/profile_images/1431346510730391554/e9nsjNhV_normal.jpg,https://twitter.com/TimInHonolulu/status/1710780395133050943,
twitter,Funny how all those blaming Israel for having a closed border with terrorist-run Gaza are incredibly silent about Egypt’s closed border with pAlEsTinE.,97054224,2009,"{'quote_count': 9, 'retweet_count': 300, 'like_count': 1700}",OzraeliAvi,My book https://t.co/7ElkqOqZP0 is out now! Chief Reporter at @RebelNews_AU for @RebelNewsOnline. https://t.co/f4NWkJlzbB for all socials.,2023-10-07 23:40:20,https://pbs.twimg.com/profile_images/1332624725160300544/ungit5Ic_normal.jpg,https://twitter.com/OzraeliAvi/status/1710802267266503113,
twitter,El lobby sionista es tan fuerte que en Venezuela un periodista puso en sus redes sociales un titular de la agencia EFE donde se informa de la muerte de 198 palestinos en Gaza tras la respuesta militar israelí y fue tanta la presión que tuvo que quitar la publicación y disculparse https://t.co/4rXmEuxk0g,137887327,523,"{'quote_count': 14, 'retweet_count': 296, 'like_count': 213}",Karenmendezl,"Periodista

Telegram: https://t.co/DT4SWYHP2X",2023-10-07 23:51:57,https://pbs.twimg.com/profile_images/1679222903395561472/sKEezC_P_normal.jpg,https://twitter.com/Karenmendezl/status/1710805189744001489,https://pbs.twimg.com/media/F74AQPdXAAAAb7f.jpg
twitter,"A brutalidade em Israel e em Gaza já é assombrosa. E é pálida perto do que está por vir. Eis a contribuição do terrorismo para que se reforcem as piores posições de cada lado.  E isso é história. O terror, note-se, sempre  acaba punindo primeiro os inocentes e os oprimidos.",18286139,2666,"{'quote_count': 11, 'retweet_count': 296, 'like_count': 2359}",reinaldoazevedo,"Reinaldo Azevedo, jornalista, é âncora de “O É da Coisa”, na BandNews FM e BandaNews TV, e colunista do UOL. Está também no “Reconversa”, no Youtube",2023-10-07 23:02:26,https://pbs.twimg.com/profile_images/1682970426098556929/SrZ6UL2z_normal.jpg,https://twitter.com/reinaldoazevedo/status/1710792729200922703,
twitter,"@CTVMontreal Why are they ""killed"" in Israel but not ""killed"" in Gaza? Please answer.",14947104,4931,"{'quote_count': 2, 'retweet_count': 292, 'like_count': 4637}",nick_____t,nick,2023-10-07 23:02:46,https://pbs.twimg.com/profile_images/1293572931575074816/3PTC7bJh_normal.png,https://twitter.com/nick_____t/status/1710792812969513419,
twitter,"### URGENTE: NETANYAHU DECIDE DESTRUIR TODA A INFRAESTRUTURA DE GOVERNO EM GAZA.
.
Bato palmas de pé!",366673997,4352,"{'quote_count': 8, 'retweet_count': 289, 'like_count': 4055}",JHFonseca,"Empreendedor, Economista, CGA, gestor. Escrevo romances e estudo filosofia e psicologia. Subo montanhas. Sempre com Deus. *TWEETS PODEM SER SENSACIONALISTAS.",2023-10-07 23:28:52,https://pbs.twimg.com/profile_images/1503216959160082433/k50Zt2vm_normal.jpg,https://twitter.com/JHFonseca/status/1710799383686451555,
twitter,🇮🇱 GUERRA ISRAEL-GAZA 🇵🇸 https://t.co/HwH8KLnBIa,39692424,2098,"{'quote_count': 26, 'retweet_count': 287, 'like_count': 1785}",AlertaNews24,Alertas desde todas partes del mundo las 24 horas en tiempo real. (📷 22/10/23: 🇵🇸🇮🇱 | GUERRA ISRAEL-GAZA.),2023-10-07 23:12:07,https://pbs.twimg.com/profile_images/1630967697038032897/F-5lCz9Y_normal.jpg,https://twitter.com/AlertaNews24/status/1710795165584011634,https://pbs.twimg.com/amplify_video_thumb/1710687767053713408/img/Pe55k1hLaorjReEW.jpg
twitter,"LA VEDO MALISSIMO

Israele ha bombardato due moschee a Gaza e noi esponiamo la bandiera israeliana a Palazzo Chigi, con MILIONI di mussulmani nelle nostre città e paesi.

Cara @GiorgiaMeloni FAI RIMUOVERE SUBITO QUELLA BANDIERA, noi non siamo in guerra, noi non dobbiamo…",1360232480,1569,"{'quote_count': 18, 'retweet_count': 285, 'like_count': 1266}",FmMosca,"“l’ansia come stile di vita” 56 anni. Imprenditore. Non esistono battaglie inutili, esistono battaglie.",2023-10-07 21:40:30,https://pbs.twimg.com/profile_images/1675539165222502404/zpQsvTN7_normal.jpg,https://twitter.com/FmMosca/status/1710772110115614849,
twitter,"Many people have asked for a map of events in the Gaza strip area today. In this thread, some main points and developments.

Hamas attacked on a wide front and quickly overran Israeli border defences in multiple areas. Hamas forces advanced into multiple border towns. 1/ https://t.co/hZetBOYq4E",4185606557,1812,"{'quote_count': 16, 'retweet_count': 283, 'like_count': 1513}",emilkastehelmi,"OSINT analyst & military history expert. Tweets FI & EN.

Following the war in the @Black_BirdGroup

📞 +358 407399158
✉️ emil.kastehelmi@gmail.com",2023-10-07 23:23:45,https://pbs.twimg.com/profile_images/830451967445069825/rB5Mxypj_normal.jpg,https://twitter.com/emilkastehelmi/status/1710798093053038827,https://pbs.twimg.com/media/F7343sgXgAAxJ5E.jpg
twitter,🚨| URGENTE: 🇮🇱 ISRAEL BOMBARDEA POSICIONES DEL GRUPO TERRORISTA HAMAS EN LA FRANJA DE GAZA EN ESTE MOMENTO. ⚠️ ¿Apoyas esta acción defensiva de Israel tras el brutal ataque palestino a civiles hoy? https://t.co/3OLxaA4zR0,62957739,1938,"{'quote_count': 9, 'retweet_count': 282, 'like_count': 1647}",eduardomenoni,📰Periodista y Analista Político | Fundador @lalibertadmedia |🇻🇪 Presidente @MovVzlaLibre | 🔫Creador de la Plomoterapia | 🎥 https://t.co/Q8jl2YWttk,2023-10-07 22:08:40,https://pbs.twimg.com/profile_images/1588066170678157312/ageYSfZV_normal.png,https://twitter.com/eduardomenoni/status/1710779198833390073,https://pbs.twimg.com/media/F73onJnW4AEJUpR.jpg
twitter,"@POTUS How ? Like this ?
..
#Hamas #Israel #Palestine #Gaza #طوفان_الأقصى #طوفان_القدس #حماس 
#FreePalastine https://t.co/1w7XmQBdan",1439554340,1760,"{'quote_count': 8, 'retweet_count': 280, 'like_count': 1472}",ImranARaja1,Part of @TeamNews24 🇿🇦 🇵🇰 🇳🇦▪️ Correspondent to @News24▪️Angry Young Man▪️ Freelance Photographer & Journalist for @SANParksKNP @eNCA,2023-10-07 23:03:44,https://pbs.twimg.com/profile_images/1678655602136842241/IS5LINtG_normal.jpg,https://twitter.com/ImranARaja1/status/1710793056016801800,https://pbs.twimg.com/amplify_video_thumb/1710792973636526080/img/3HA8QRG2h8RtDBgd.jpg
